RXAtom_AUI,Most_Useful_Source_CODE,Source_Abbreviation,Term_Type_In_Source_TTY,Drug_String,Old_RXConcept_CUI,New_RXConcept_CUI
6799061,0944-0495,MTHSPL,DP,"ALBUMIN HUMAN 0.05 g in 1 mL INTRAVENOUS INJECTION, SOLUTION [Flexbumin]",1551892,1741986
6799062,0944-0482,MTHSPL,DP,"ALBUMIN HUMAN 0.2 g in 1 mL INTRAVENOUS INJECTION, SOLUTION [Buminate]",107132,1741320
6799063,0944-0492,MTHSPL,DP,ALBUMIN HUMAN 0.20 g in 1 mL INTRAVENOUS SOLUTION [FLEXBUMIN],1297241,1742567
6799064,0944-0490,MTHSPL,DP,"ALBUMIN HUMAN 0.25 g in 1 mL INTRAVENOUS INJECTION, SOLUTION [Buminate]",213990,1741572
6799065,0944-0493,MTHSPL,DP,ALBUMIN HUMAN 0.25 g in 1 mL INTRAVENOUS SOLUTION [FLEXBUMIN],617606,1742402
6799421,88673,GS,BD,Bayer Women's Aspirin 81mg Plus Calcium Buffered Caplet,825181,1722695
6801108,058346,NDDF,CDA,HISTRELIN AC 50 mg (50 mcg/day) IMPLANT KIT,1294624,1740433
6801109,072331,NDDF,CDA,HISTRELIN AC 50 mg (65 mcg/day) IMPLANT KIT,1294624,1740437
6804433,008076,NDDF,IN,estradiol phenylpropionate,259450,24400
6805010,002869,NDDF,IN,halquinols,235563,26428
6806278,003143,NDDF,IN,methylbenzethonium chloride,29829,1742958
6808827,005732,NDDF,IN,tolonidine nitrate,236362,43968
6810684,49035-035,MTHSPL,DP,MINERAL OIL 100 mg in 100 mL ORAL OIL,343017,1737556
6813120,3203,MMSL,MTH_RXN_BD,"BD Normal Saline Flush, 0.9% injectable solution_#1",727822,804981
6813121,3203,MMSL,MTH_RXN_BD,"BD Normal Saline Flush, 0.9% injectable solution_#2",804981,727821
6813122,3203,MMSL,MTH_RXN_BD,"BD Normal Saline Flush, 0.9% injectable solution_#3",727821,727822
6813304,76125-790,MTHSPL,DP,Albumin (human) 2.5 g in 50 mL INTRAVENOUS SOLUTION [Albuked],1117557,1741975
6814563,43582,GS,CD,Paricalcitol 5mcg/1mL Solution for injection,1736922,1742398
6815313,073084,NDDF,CDA,PARICALCITOL 5 mcg/mL INJECTION VIAL (ML),1736922,1742398
6815314,073084,NDDF,CDC,PARICALCITOL 5 mcg/mL INJECTION VIAL (ML),1736922,1742398
6815315,073084,NDDF,CDD,PARICALCITOL@5 mcg/mL@INJECTION@VIAL (ML),1736922,1742398
6815570,76125-791,MTHSPL,DP,Albumin (human) 10 g in 50 mL INTRAVENOUS SOLUTION [Albuked],1117555,1741294
6815571,76125-792,MTHSPL,DP,Albumin (human) 5 g in 20 mL INTRAVENOUS SOLUTION [Albuked],1117559,1742030
6815806,6630,MMSL,BD,"Paricalcitol, 5 mcg/mL intravenous solution",1736922,1742398
6816363,55154-4735,MTHSPL,DP,"DOPAMINE HYDROCHLORIDE 40 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION, CONCENTRATE [DOPamine Hydrochloride]",1114880,1743938
6819043,25021-237,MTHSPL,DP,"fludarabine phosphate 25 mg in 1 mL INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",310354,1740864
6821160,6,MMSL,BD,"Flexbumin, 5% intravenous solution",1551892,1741986
6821565,45963-609,MTHSPL,DP,"FLUDARABINE PHOSPHATE 50 mg in 2 mL INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",310354,1740864
6821592,67457-440,MTHSPL,DP,ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAMUSCULAR SOLUTION [Ondansetron Hydrochloride],283504,1740467
6821594,67457-440,MTHSPL,DP,ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAVENOUS SOLUTION [Ondansetron Hydrochloride],283504,1740467
6822364,NOCODE,MMX,BD,Mitomycin 40 MG Intravenous Powder for Solution [NOVAPLUS MITOMYCIN],314096,1740898
6824496,0135-0576,MTHSPL,DP,"FLUTICASONE PROPIONATE 50 ug NASAL SPRAY, METERED [FLONASE ALLERGY RELIEF]",1599602,1359749
6825102,61786-166,MTHSPL,DP,"DOPAMINE HYDROCHLORIDE 40 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION, CONCENTRATE [DOPamine Hydrochloride]",1114880,1743938
6825308,0703-9106,MTHSPL,DP,"OXACILLIN SODIUM 1 g INTRAMUSCULAR INJECTION, POWDER, FOR SOLUTION",312130,1743547
6825309,0703-9106,MTHSPL,DP,"OXACILLIN SODIUM 1 g INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",312130,1743547
6825310,0703-9107,MTHSPL,DP,"OXACILLIN SODIUM 2 g INTRAMUSCULAR INJECTION, POWDER, FOR SOLUTION",312130,1743549
6825311,0703-9107,MTHSPL,DP,"OXACILLIN SODIUM 2 g INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",312130,1743549
6827533,073300,NDDF,CDA,"FLUTICASONE PROPIONATE 50 mcg/actuation NASAL SPRAY, SUSPENSION (ML)",1601191,1360128
6827534,073300,NDDF,CDC,"FLUTICASONE PROPIONATE 50 mcg/actuation NASAL SPRAY, SUSPENSION (ML)",1601191,1360128
6827536,073300,NDDF,CDD,"FLUTICASONE PROPIONATE@50 mcg/actuation@NASAL@SPRAY, SUSPENSION (ML)",1601191,1360128
6828270,50484-010,MTHSPL,DP,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM 250 [arb'U] in 1 g TOPICAL OINTMENT,1149617,309509
6830225,68083-113,MTHSPL,DP,ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAMUSCULAR INJECTION,283504,1740467
6830227,68083-113,MTHSPL,DP,ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAVENOUS INJECTION,283504,1740467
6833545,15127-334,MTHSPL,DP,MINERAL OIL 100 mg in 100 mL ORAL OIL,343017,1737556
6835723,11673-034,MTHSPL,DP,MINERAL OIL 100 mg in 100 mL ORAL OIL,343017,1737556
6837928,00586,MDDB,CD,Mitomycin For IV Soln 20 MG,314096,1740900
6837929,00587,MDDB,CD,Mitomycin For IV Soln 40 MG,314096,1740898
6837930,00585,MDDB,CD,Mitomycin For IV Soln 5 MG,314096,1740894
6838747,131677,MMX,CD,Dextrose 15 GM Oral Solution,1608402,849418
6839318,073644,NDDF,CDA,DEXTROSE 15 gram/33 gram ORAL GEL IN PACKET (GRAM),198683,1608477
6839319,073644,NDDF,CDC,DEXTROSE 15 gram/33 gram ORAL GEL IN PACKET (GRAM),198683,1608477
6839322,073644,NDDF,CDD,DEXTROSE@15 gram/33 gram@ORAL@GEL IN PACKET (GRAM),198683,1608477
6839594,015757,NDDF,IN,"antihemoph.FVIII,B-dom truncat",1543095,1737557
6842163,44206-310,MTHSPL,DP,ALBUMIN HUMAN 12.5 g in 250 mL INTRAVENOUS SOLUTION [AlbuRx],404344,1741900
6842164,44206-251,MTHSPL,DP,ALBUMIN HUMAN 12.5 g in 50 mL INTRAVENOUS SOLUTION [AlbuRx],404547,1742405
7237071,NOCODE,MMX,BD,Mitomycin 20 MG Intravenous Powder for Solution [NOVAPLUS MITOMYCIN],314096,1740900
7237072,NOCODE,MMX,BD,Mitomycin 5 MG Intravenous Powder for Solution [NOVAPLUS MITOMYCIN],314096,1740894
7238197,25021-205,MTHSPL,DP,"Fludarabine Phosphate 50 mg in 2 mL INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",310354,1740864
7239013,N0000029178,NDFRT,PT,ADRENAL CORTICOSTEROIDS,693023,354
7239176,N0000029178,NDFRT,FN,[HS050] ADRENAL CORTICOSTEROIDS,693023,354
7239293,63323-596,MTHSPL,DP,"GLUCAGON HYDROCHLORIDE 1 mg in 1 mL INTRAMUSCULAR INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",310497,1744191
7239294,63323-596,MTHSPL,DP,"GLUCAGON HYDROCHLORIDE 1 mg in 1 mL INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",310497,1744191
7240939,78962,MDDB,CD,Methylprednisolone Acetate PF Inj Susp 40 MG/ML,1358610,1743779
7240940,78963,MDDB,CD,Methylprednisolone Acetate PF Inj Susp 80 MG/ML,1358617,1743855
7242535,074063,NDDF,CDA,GLUCAGON HCL 1 mg INJECTION VIAL (EA),310497,1744191
7242536,074063,NDDF,CDC,GLUCAGON HCL 1 mg INJECTION VIAL (EA),310497,1744191
7242538,074063,NDDF,CDD,GLUCAGON HCL@1 mg@INJECTION@VIAL (EA),310497,1744191
7243044,90147,GS,BD,Glucagon 1mg Powder for Injection,310497,1744191
7245170,63187-474,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 40 mg in 1 mL INTRA-ARTICULAR INJECTION, SUSPENSION",1358610,1743779
7245171,63187-474,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 40 mg in 1 mL INTRALESIONAL INJECTION, SUSPENSION",1358610,1743779
7245172,63187-474,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 40 mg in 1 mL INTRAMUSCULAR INJECTION, SUSPENSION",1358610,1743779
7245173,63187-474,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 40 mg in 1 mL SOFT TISSUE INJECTION, SUSPENSION",1358610,1743779
7248208,5602,MMSL,BD,"Flexbumin, 20% intravenous solution",1297241,1742567
7248713,016124,NDDF,IN,Bifidobacterium combo no.2,1657764,1743712
7249838,68982-633,MTHSPL,DP,ALBUMIN (HUMAN) 200 g in 1000 mL Intravenous SOLUTION [Albumin (Human)],245161,1741293
7250456,68982-643,MTHSPL,DP,ALBUMIN (HUMAN) 250 g in 1000 mL Intravenous SOLUTION [Albumin (Human)],238643,1741378
7250590,68982-623,MTHSPL,DP,ALBUMIN (HUMAN) 50 g in 1000 mL Intravenous SOLUTION [Albumin (Human)],238644,1741405
7254239,49738-334,MTHSPL,DP,MINERAL OIL 100 mg in 100 mL ORAL OIL,343017,1737556
7257164,90774,GS,CD,Guaifenesin 50mg Oral solution,1661011,636574
7257354,91004,GS,BD,ReliOn Glucose 15g Liquid (Berry Twist),1660551,849418
7257518,63323-739,MTHSPL,DP,"FAMOTIDINE 10 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION",204441,1743833
7258501,25021-777,MTHSPL,DP,"ondansetron hydrochloride 2 mg in 1 mL INTRAMUSCULAR INJECTION, SOLUTION [ondansetron]",283504,1740467
7258503,25021-777,MTHSPL,DP,"ondansetron hydrochloride 2 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION [ondansetron]",283504,1740467
7258728,103488,MMX,MTH_RXN_CD,Sodium Chloride 0.9% Intravenous Solution_#7,1661424,1661432
7266650,4034649,VANDF,AB,"LANCET,RELION DEVICE",1664743,1089398
7266651,4034649,VANDF,CD,"LANCET,RELION DEVICE",1664743,1089398
7267595,55301-004,MTHSPL,DP,SODIUM FLUORIDE 0.2 mg in 1 mL ORAL RINSE [Kids Flouride Rinse],597965,240698
7268546,NOCODE,MMSL,MS,Nutren Pulmonary Vanilla,1665797,1483589
7268837,016363,NDDF,IN,Bifidobacterium combo no.3,1666435,1743713
7268838,016422,NDDF,IN,Bifidobacterium combo no.4,1666436,1743714
7269028,047038,NDDF,CDA,IRON SUCROSE COMPLEX 100 mg iron/5 mL INTRAVEN VIAL (ML),283517,1741267
7269029,047038,NDDF,CDC,IRON SUCROSE COMPLEX 100 mg iron/5 mL INTRAVEN VIAL (ML),283517,1741267
7269030,047038,NDDF,CDD,IRON SUCROSE COMPLEX@100 mg iron/5 mL@INTRAVEN@VIAL (ML),283517,1741267
7269812,91315,GS,BD,Exelint 3mL 21G 1 inch Luer Slip Tip Disposable Syringe,1666356,1666355
7272201,52584-820,MTHSPL,DP,DOPAMINE HYDROCHLORIDE 40 mg in 1 mL INTRAVENOUS INJECTION,1114880,1743941
7272998,10280,MDDB,CD,Methohexital Sodium Soln Pref Syr 100 MG/10ML (10 MG/ML),1244230,1740930
7273311,21130-060,MTHSPL,DP,TIOCONAZOLE 6.5 g in 100 g VAGINAL OINTMENT [signature care tioconazole 1],198380,1597827
7273548,NOCODE,MMX,BD,Adenosine 3 MG/1 ML Intravenous Solution [ADENOSCAN],1654042,1654039
7274442,NOCODE,MMX,BD,"Cyclobenzaprine Hydrochloride;Cream, Multi Ingredient NA; 6 GM Topical application Kit [ACTIVE-CYCLOBENZAPRINE KIT 5%]",1433901,1744053
7274621,117763,MMX,CD,Digoxin 0.05 MG/1 ML Injection Solution,245274,1743693
7274683,NOCODE,MMX,BD,Dopamine Hydrochloride 160 MG/1 ML Intravenous Solution [INTROPIN],1114876,1743859
7274684,101265,MMX,CD,Dopamine Hydrochloride 40 MG/1 ML Intravenous Solution,1114880,1743939
7274685,NOCODE,MMX,BD,Dopamine Hydrochloride 40 MG/1 ML Intravenous Solution [INTROPIN],1114882,1743860
7274686,101267,MMX,CD,Dopamine Hydrochloride 80 MG/1 ML Intravenous Solution,1114888,1743951
7274687,NOCODE,MMX,BD,Dopamine Hydrochloride 80 MG/1 ML Intravenous Solution [INTROPIN],1114890,1743861
7274771,NOCODE,MMX,BD,Epirubicin Hydrochloride 2 MG/1 ML Intravenous Solution [NOVAPLUS EPIRUBICIN HYDROCHLORIDE],1732184,1732186
7275084,101504,MMX,CD,Famotidine 10 MG/1 ML Intravenous Solution,204441,1743840
7275086,NOCODE,MMX,BD,Famotidine 10 MG/1 ML Intravenous Solution [PREMIERPRO RX FAMOTIDINE],204441,1743833
7275244,112096,MMX,CD,Heparin Sodium/Sodium Chloride 10 U/1 ML-0.9% Intravenous Solution,1362049,1362055
7275736,NOCODE,MMX,BD,Manganese Sulfate 0.1 MG/1 ML Intravenous Solution [MANGA-PAK],237522,1744174
7275809,102479,MMX,CD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension,1358610,1743816
7275810,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [DEP MEDALONE 40],1358610,1744224
7275812,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [DEPO-MEDROL],1358612,1743785
7275815,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [DEPOPRED],1358610,1744207
7275817,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [MAR-PRED],1358610,1744223
7275818,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [MED-JEC-40],1358610,1744221
7275819,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [MEDIPRED 40],1358610,1744220
7275820,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [MEDRALONE 40],1358610,1744222
7275821,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [METHACORT 40],1358610,1744216
7275822,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [METHYLCOTOLONE],1358610,1744218
7275823,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [METHYLONE 40],1358610,1744219
7275824,NOCODE,MMX,BD,Methylprednisolone Acetate 40 MG/1 ML Injection Suspension [NOVAPLUS DEPO-MEDROL],1358612,1743781
7275827,102480,MMX,CD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension,1358617,1743943
7275828,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [DEP MEDALONE 80],1358617,1744236
7275830,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [DEPO-MEDROL],1358619,1743933
7275832,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [DEPOJECT-80],1358617,1744227
7275835,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [MAR-PRED],1358617,1744238
7275836,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [MEDIPRED 80],1358617,1744233
7275838,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [METHACORT 80],1358617,1744231
7275839,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [METHYLCOTOLONE],1358617,1744235
7275840,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [METHYLONE 80],1358617,1744232
7275841,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [NOVAPLUS DEPO-MEDROL],1358619,1743856
7275842,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [PREDACORTEN 80],1358617,1744230
7275843,NOCODE,MMX,BD,Methylprednisolone Acetate 80 MG/1 ML Injection Suspension [PRI-METHYLATE],1358617,1744237
7275992,117382,MMX,CD,Ondansetron Hydrochloride 2 MG/1 ML Injection Solution,1670393,1436569
7275993,NOCODE,MMX,BD,Ondansetron Hydrochloride 2 MG/1 ML Injection Solution [AMERINET CHOICE ONDANSETRON],283504,1740467
7275995,NOCODE,MMX,BD,Ondansetron Hydrochloride 2 MG/1 ML Injection Solution [NOVAPLUS ONDANSETRON],283504,1740467
7275996,NOCODE,MMX,BD,Ondansetron Hydrochloride 2 MG/1 ML Injection Solution [PREMIERPRO RX ONDANSETRON],283504,1436569
7276038,113138,MMX,CD,Paricalcitol 0.005 MG/1 ML Intravenous Solution,1736922,1742398
7276039,NOCODE,MMX,BD,Paricalcitol 0.005 MG/1 ML Intravenous Solution [ZEMPLAR],1736923,1742397
7276555,0363-0475,MTHSPL,DP,CETIRIZINE HYDROCHLORIDE 5 mg in 5 mL ORAL SOLUTION [childrens wal zyr],1014673,1482533
7276729,NOCODE,MMSL,MS,CVS Advanced Glucose Meter Test Strips,1669728,1660787
7276731,26455,MMSL,BD,"CVS Glucose Shot Berry, 25% oral liquid",1673014,849418
7276733,26455,MMSL,BD,"CVS Glucose Shot Grape, 25% oral liquid",1673014,849418
7276747,NOCODE,MMSL,MS,"Comfort Assist Insulin Syringe 0.5cc 29g 0.5""",1669737,1648885
7276748,NOCODE,MMSL,MS,"Comfort Assist Insulin Syringe 1cc 29g 0.5""",1669738,1648886
7276821,NOCODE,MMSL,MS,Meijer Universal Lancing Device,1669721,1661027
7276853,NOCODE,MMSL,MS,Relion Lancet Device,1669697,1089398
7276856,NOCODE,MMSL,MS,Relion Pen Needles 29g 12 mm,1669698,1538705
7276862,26455,MMSL,BD,"Relion Shot Berry Twist, 25% oral liquid",1673014,849418
7276879,17436,MMSL,BD,"TheraCran HP, oral capsule",1722105,1116518
7277255,52486-003,MTHSPL,DP,BENZALKONIUM CHLORIDE 0.12 g in 100 g TOPICAL PATCH [Antibacterial Adhesive Bandage],1670002,1670001
7277692,030469,NDDF,CDA,FERUMOXIDES 11.2 mg iron/mL INTRAVEN VIAL (ML),310329,1739530
7277693,030469,NDDF,CDC,FERUMOXIDES 11.2 mg iron/mL INTRAVEN VIAL (ML),310329,1739530
7277694,030469,NDDF,CDD,FERUMOXIDES@11.2 mg iron/mL@INTRAVEN@VIAL (ML),310329,1739530
7277772,067161,NDDF,CDA,IRON SUCROSE COMPLEX 200 mg iron/10 mL INTRAVEN VIAL (ML),283517,1741261
7277773,067161,NDDF,CDC,IRON SUCROSE COMPLEX 200 mg iron/10 mL INTRAVEN VIAL (ML),283517,1741261
7277774,067147,NDDF,CDA,IRON SUCROSE COMPLEX 50 mg iron/2.5 mL INTRAVEN VIAL (ML),283517,1741270
7277775,067147,NDDF,CDC,IRON SUCROSE COMPLEX 50 mg iron/2.5 mL INTRAVEN VIAL (ML),283517,1741270
7277776,067161,NDDF,CDD,IRON SUCROSE COMPLEX@200 mg iron/10 mL@INTRAVEN@VIAL (ML),283517,1741261
7277777,067147,NDDF,CDD,IRON SUCROSE COMPLEX@50 mg iron/2.5 mL@INTRAVEN@VIAL (ML),283517,1741270
7287474,61786-435,MTHSPL,DP,"ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAMUSCULAR INJECTION, SOLUTION [Ondansetron]",283504,1740467
7558535,D000068879,MSH,PM,"Antibody, D2E7",327361,1740267
7625165,D000068879,MSH,EN,D2E7 Antibody,327361,1740267
7646492,C039726,MSH,CE,Malacef,18346,1742943
7694099,91826,GS,CD,A-Methapred 1000mg Powder for Injection,544779,1744036
7694104,91825,GS,CD,A-Methapred 500mg Powder for Injection,207192,1744023
7694675,92186,GS,CD,Buminate 5% Solution for Injection,213522,1741766
7694888,97619,GS,CD,CVS Digestive Probiotic Capsule,1246694,1743280
7695068,97283,GS,CD,CVS Pediatric Electrolyte Solution (Fruit),1719280,1719279
7695711,92358,GS,CD,Depmedalone-40 40mg/ml Suspension for Injection,1358610,1744196
7695712,92357,GS,CD,Depmedalone-80 80mg/ml Suspension for Injection,1358617,1744225
7695929,98661,GS,BD,DripDrop Hydration Electrolyte Powder for Solution (Berry),1733176,1666175
7696435,93916,GS,CD,Fludarabine 25mg/ml Solution for Injection (NOVAPLUS),310354,1740865
7696670,96152,GS,CD,GNP Sinus Relief Multi-Symptom Day/Night Cool Taste Caplet,1244951,1366653
7696828,95959,GS,BD,Glytactin PKU 15PE Suspension,1719806,1719805
7697549,98142,GS,CD,Leader Cold Head Congestion Nighttime Cool Caplet (Cool Blast),1042688,1086991
7697678,93694,GS,CD,Leader Tioconastat-1 6.5% Vaginal Ointment,1233674,1597827
7697694,97342,GS,CD,"Levomefolate 1.13mg, Vitamin B6 (Pyridoxine) 25mg, Vitamin B12 (Cyanocobalamin) 2mg Oral tablet",1718922,1718921
7699746,94341,GS,CD,Oralyte Electrolyte Solution,1720701,1720052
7699749,95745,GS,CD,Oralyte Electrolyte Solution (Bubble Gum),1720054,1720053
7699751,95744,GS,CD,Oralyte Electrolyte Solution (Fruit),1720056,1720055
7699753,95770,GS,CD,Oralyte Electrolyte Solution (Grape),1720058,1720057
7699917,87109,GS,CD,"Pediatric Nutritional Supplement Enteral suspension with Bottle Nipple, Feeding Bottle Ring",1720069,1720068
7701670,98290,GS,CD,Uro-BLUE Tablet,1047786,1597581
7702454,0703-4852,MTHSPL,DP,"FLUDARABINE PHOSPHATE 25 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION",310354,1740865
7703558,101025,MMX,CD,Desmopressin Acetate 4 MCG/1 ML Injection Solution,1723235,1743293
7703691,NOCODE,MMX,BD,Furosemide 10 MG/1 ML Injection Solution [PREMIERPRO RX FUROSEMIDE],1719287,1743294
7703711,117291,MMX,CD,Haloperidol Lactate 5 MG/1 ML Intramuscular Solution,1719647,1740430
7703791,117407,MMX,CD,Iron Sucrose 20 MG/1 ML Intravenous Solution,283517,1741264
7703792,NOCODE,MMX,BD,Iron Sucrose 20 MG/1 ML Intravenous Solution [PREMIERPRO RX VENOFER],284502,1741268
7703793,NOCODE,MMX,BD,Iron Sucrose 20 MG/1 ML Intravenous Solution [VENOFER],284502,1741265
7703858,NOCODE,MMX,BD,Methocarbamol 100 MG/1 ML Injection Solution [CARBACOT],207013,1741266
7703863,NOCODE,MMX,BD,Methylergonovine Maleate 0.2 MG/1 ML Injection Solution [METHERGINE],996830,1740920
7703866,NOCODE,MMX,BD,Metoclopramide Hydrochloride 5 MG/1 ML Intravenous Solution [REGLAN],207263,1740915
7703867,102508,MMX,CD,Metoprolol Tartrate 1 MG/1 ML Intravenous Solution,866508,1744257
7703938,NOCODE,MMX,BD,Orphenadrine Citrate 30 MG/1 ML Injection Solution [ANTIFLEX],994543,1740447
7703939,NOCODE,MMX,BD,Orphenadrine Citrate 30 MG/1 ML Injection Solution [BANFLEX],994545,1741592
7703940,NOCODE,MMX,BD,Orphenadrine Citrate 30 MG/1 ML Injection Solution [FLEXOJECT],994756,1741587
7703941,NOCODE,MMX,BD,Orphenadrine Citrate 30 MG/1 ML Injection Solution [FLEXON],994758,1741588
7703943,NOCODE,MMX,BD,Orphenadrine Citrate 30 MG/1 ML Injection Solution [MIO-REL],994760,1741589
7703947,NOCODE,MMX,BD,Orphenadrine Citrate 30 MG/1 ML Injection Solution [NORFLEX],994766,1740449
7703948,NOCODE,MMX,BD,Orphenadrine Citrate 30 MG/1 ML Injection Solution [ORFRO],994768,1740448
7703975,NOCODE,MMX,BD,Physostigmine Salicylate 1 MG/1 ML Injection Solution [ANTILIRIUM],990984,1739531
7704086,110981,MMX,CD,Ropivacaine Hydrochloride 2 MG/1 ML Injection Solution,1734654,1734205
7704592,NOCODE,MMSL,MS,Pediasure Peptide 1.5 Cal Vanilla,1720129,1539345
7704649,NOCODE,MMSL,MS,TwoCal HN Vanilla,1720120,353237
7706366,23155-547,MTHSPL,DP,ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAMUSCULAR INJECTION,283504,1740467
7706367,23155-548,MTHSPL,DP,ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAMUSCULAR INJECTION,283504,1740467
7706370,23155-547,MTHSPL,DP,ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAVENOUS INJECTION,283504,1740467
7706371,23155-548,MTHSPL,DP,ONDANSETRON HYDROCHLORIDE 2 mg in 1 mL INTRAVENOUS INJECTION,283504,1740467
7708873,0009-0190,MTHSPL,DP,"METHYLPREDNISOLONE SODIUM SUCCINATE 125 mg in 1 mL INTRAMUSCULAR INJECTION, POWDER, FOR SOLUTION [SOLU-MEDROL]",207193,1743707
7708874,0009-0190,MTHSPL,DP,"METHYLPREDNISOLONE SODIUM SUCCINATE 125 mg in 1 mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [SOLU-MEDROL]",207193,1743707
7708877,0009-0765,MTHSPL,DP,"METHYLPREDNISOLONE SODIUM SUCCINATE 500 mg in 1 mL INTRAMUSCULAR INJECTION, POWDER, FOR SOLUTION [SOLU-MEDROL]",207189,1743722
7708878,0009-0765,MTHSPL,DP,"METHYLPREDNISOLONE SODIUM SUCCINATE 500 mg in 1 mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [SOLU-MEDROL]",207189,1743722
7709420,59779-718,MTHSPL,DP,TIOCONAZOLE 6.5 g in 100 g VAGINAL OINTMENT [tioconazole 1],1233674,1597827
7709798,4034983,VANDF,AB,DIAPHRAGM CAYA CONTOURED,1723426,1719938
7709801,4034983,VANDF,CD,"DIAPHRAGM,CAYA CONTOURED",1723426,1719938
7709864,4034909,VANDF,AB,NUTRITION SUPL PEDIASURE/BANANA LIQUID,1723448,704634
7709865,4034910,VANDF,AB,NUTRITION SUPL PEDIASURE/CHOCOLATE LIQ,1723449,704635
7709866,4034908,VANDF,AB,NUTRITION SUPL PEDIASURE/STRAWBERRY LIQ,1723450,704636
7709867,4034909,VANDF,CD,PEDIASURE LIQUID BANANA,1723448,704634
7709868,4034910,VANDF,CD,PEDIASURE LIQUID CHOCOLATE,1723449,704635
7709869,4034908,VANDF,CD,PEDIASURE LIQUID STRAWBERRY,1723450,704636
7710433,NOCODE,MMSL,MS,Lancet Unilet 28g,1723855,1371595
7710497,NOCODE,MMSL,MS,Syringe Insulin BD 0.5cc 29gX1/2'',1723850,1538890
7710977,132213,MMX,CD,Antihemophilic Factor VIII (Recombinant) Pegylated 1 IU Intravenous Powder for Solution,1724100,1741407
7710978,NOCODE,MMX,BD,Antihemophilic Factor VIII (Recombinant) Pegylated 1 IU Intravenous Powder for Solution [ADYNOVATE],1724085,1741409
7711034,NOCODE,MMX,BD,Glucagon Hydrochloride 1 MG Injection Powder for Solution [NOVAPLUS GLUCAGON],310497,1744191
7711547,075199,NDDF,CDA,"ANTIHEMO.FVIII,FULL LENGTH PEG 1,000 (+/-) unit range INTRAVEN VIAL (EA)",1724552,1741407
